"Platform","Year_of_Release","Critic_Score","Critic_Count","User_Score","User_Count","ConsoleCompany","TargetAudience","Category","Sales"
"X360","2012",77,47,6.7,58,"Xbox","Children","Sports",2.29415733870562
"Wii","2008",70,20,6.7,7,"Nintendo","Children","Action",1.41421356237309
"PS2","2002",62,22,7.9,10,"Sony","Teen & Up","Sports",1.49071198499986
"PS2","2002",76,23,8.1,12,"Sony","Teen & Up","Sports",1.49071198499986
"X360","2008",77,63,7.2,53,"Xbox","Teen & Up","Big-Brain",1.31306432859723
"PS2","2003",63,15,8.9,23,"Sony","Children","Sports",1.69030850945703
"Wii","2010",92,59,8.9,957,"Nintendo","Teen & Up","Big-Brain",1.52498570332605
"PS3","2011",57,25,7.4,58,"Sony","Teen & Up","Action",2
"PS3","2012",81,38,6.8,111,"Sony","Children","Sports",1.69030850945703
"Wii","2008",56,26,8.1,57,"Nintendo","Children","Sports",1.44337567297406
"PS4","2016",72,57,7.7,123,"Sony","Teen & Up","Action",1.85695338177052
"X","2004",75,20,7.9,12,"Xbox","Children","Misc",1.28036879932896
"PS3","2009",76,42,6.5,53,"Sony","Teen & Up","Action",2.08514414057075
"PS4","2013",74,13,5.2,118,"Sony","Children","Sports",1.25988157669742
"PS2","2002",80,23,7.6,5,"Sony","Children","Sports",1.50755672288882
"X360","2007",78,68,8.3,435,"Xbox","Teen & Up","Big-Brain",1.49071198499986
"PS2","2004",78,36,7.6,9,"Sony","Children","Sports",1.50755672288882
"X360","2009",73,75,7.3,83,"Xbox","Teen & Up","Big-Brain",1.21267812518166
"PS2","2005",90,52,8.8,115,"Sony","Children","Sports",1.15470053837925
"X360","2012",88,82,8.3,818,"Xbox","Teen & Up","Action",1.44337567297406
"X360","2013",76,45,6.7,345,"Xbox","Teen & Up","Action",1.40028008402801
"PS3","2011",70,60,5.7,174,"Sony","Teen & Up","Action",1.76776695296637
"PS3","2009",74,44,7.4,10,"Sony","Children","Sports",1.38675049056307
"PS2","2006",70,44,8.1,8,"Sony","Children","Sports",2.42535625036333
"X","2003",73,28,7.6,34,"Xbox","Children","Action",1.56173761888606
"PS2","2007",50,14,6.5,28,"Sony","Teen & Up","Action",1.16247638743819
"X","2002",71,16,7.5,15,"Xbox","Teen & Up","Action",1.24034734589208
"XOne","2016",87,31,8,279,"Xbox","Teen & Up","Action",1.31306432859723
"PS3","2009",86,53,7.8,50,"Sony","Teen & Up","Misc",1.54303349962092
"X","2004",82,63,8.5,14,"Xbox","Teen & Up","Big-Brain",1.2700012700019
"X","2004",85,28,7.6,14,"Xbox","Children","Sports",1.11111111111111
"PS2","2003",68,21,6.6,27,"Sony","Children","Sports",1.50755672288882
"PS2","2005",76,25,8,20,"Sony","Teen & Up","Sports",1.16247638743819
"GBA","2001",91,22,8.5,59,"Nintendo","Teen & Up","Action",1.29099444873581
"PS3","2011",67,64,6.3,121,"Sony","Teen & Up","Action",1.23091490979333
"PS2","2005",83,29,6.2,16,"Sony","Children","Sports",1.16247638743819
"GBA","2004",84,16,8.6,59,"Nintendo","Children","Action",1.47441956154897
"GBA","2004",85,38,9.1,132,"Nintendo","Children","Big-Brain",1.54303349962092
"PSP","2006",77,56,8.2,81,"Sony","Teen & Up","Action",1.50755672288882
"PSP","2009",81,67,8.1,84,"Sony","Teen & Up","Action",1.92450089729875
"GC","2003",62,11,5.5,8,"Nintendo","Children","Action",1.20385853085769
"PS","1997",83,10,8.2,22,"Sony","Teen & Up","Big-Brain",2.5
"PS2","2001",85,16,7.5,6,"Sony","Children","Sports",1.50755672288882
"PS3","2008",83,43,7.8,30,"Sony","Children","Sports",1.54303349962092
"DS","2008",75,12,7.8,20,"Nintendo","Teen & Up","Action",1.33630620956212
"PS4","2016",78,61,7.5,91,"Sony","Children","Action",2.29415733870562
"PS3","2011",80,41,7.3,17,"Sony","Children","Sports",1.38675049056307
"Wii","2008",80,18,8.4,22,"Nintendo","Children","Sports",1.88982236504614
"PS3","2009",70,25,7.1,16,"Sony","Children","Action",1.45864991497895
"DS","2008",70,17,7.9,15,"Nintendo","Children","Big-Brain",1.0976425998969
"PS3","2012",79,9,4.1,34,"Sony","Children","Action",1.10431526074847
"Wii","2008",68,43,8.1,40,"Nintendo","Children","Misc",1.56173761888606
"PS3","2007",71,30,7.4,50,"Sony","Teen & Up","Action",1.62221421130763
"PS3","2011",78,37,8.1,61,"Sony","Teen & Up","Action",1.92450089729875
"X360","2010",84,43,7.5,65,"Xbox","Children","Sports",2.35702260395516
"PS3","2009",78,47,7.8,91,"Sony","Teen & Up","Action",1.69030850945703
"PS2","2005",84,23,8.3,13,"Sony","Children","Action",1.52498570332605
"PSP","2011",78,52,8.3,144,"Sony","Teen & Up","Action",2.18217890235992
"Wii","2006",51,11,7.8,17,"Nintendo","Children","Sports",1.11803398874989
"3DS","2012",82,78,8.5,400,"Nintendo","Teen & Up","Action",1.82574185835055
"DS","2008",74,55,7.3,81,"Nintendo","Children","Big-Brain",1.41421356237309
"DS","2008",61,8,5.5,18,"Nintendo","Teen & Up","Action",1.41421356237309
"X360","2010",93,57,8.2,137,"Xbox","Teen & Up","Misc",1.17041147196131
"X360","2010",75,49,7.6,45,"Xbox","Teen & Up","Action",1.50755672288882
"PS2","2004",86,25,8.1,18,"Sony","Children","Sports",1.52498570332605
"X","2003",88,49,8.8,45,"Xbox","Teen & Up","Big-Brain",1.24034734589208
"Wii","2009",69,29,7.2,30,"Nintendo","Children","Sports",2.58198889747161
"Wii","2007",76,29,6.8,27,"Nintendo","Children","Sports",1.11803398874989
"PS","2001",48,4,6.6,16,"Sony","Teen & Up","Action",1.42857142857143
"X","2003",81,33,8.8,17,"Xbox","Teen & Up","Action",1.28036879932896
"X360","2012",80,47,7.9,469,"Xbox","Teen & Up","Action",1.62221421130763
"X360","2012",80,71,7.7,447,"Xbox","Teen & Up","Big-Brain",1.34839972492648
"PS2","2008",68,20,7.2,107,"Sony","Children","Big-Brain",1.17041147196131
"X360","2011",63,31,6.8,29,"Xbox","Children","Misc",1.2700012700019
"PS3","2012",73,69,6.9,159,"Sony","Children","Action",1.54303349962092
"PS2","2006",69,17,7.3,19,"Sony","Teen & Up","Sports",1.17851130197758
"X360","2008",87,62,7.9,131,"Xbox","Children","Sports",1.74077655955698
"X360","2007",83,59,7.4,94,"Xbox","Children","Sports",1.62221421130763
"X360","2009",85,84,8,239,"Xbox","Teen & Up","Action",1.44337567297406
"PS2","2005",88,37,9,37,"Sony","Teen & Up","Action",1.17851130197758
"X","2002",65,14,8.1,17,"Xbox","Teen & Up","Action",1.44337567297406
"Wii","2008",62,17,4.9,12,"Nintendo","Children","Big-Brain",1.40028008402801
"X360","2008",76,65,8.3,149,"Xbox","Teen & Up","Action",1.45864991497895
"PS","2000",92,19,8.4,131,"Sony","Teen & Up","Big-Brain",1.82574185835055
"PS2","2007",55,14,8.2,17,"Sony","Teen & Up","Action",3.01511344577764
"PS3","2013",77,23,6.3,288,"Sony","Teen & Up","Action",1.96116135138184
"PS3","2008",72,43,7.1,73,"Sony","Teen & Up","Action",1.85695338177052
"WiiU","2015",84,87,8.9,1562,"Nintendo","Teen & Up","Big-Brain",1.62221421130763
"Wii","2009",76,29,8.5,28,"Nintendo","Children","Action",1.30188910980824
"PS4","2015",80,53,7,67,"Sony","Children","Action",1.85695338177052
"Wii","2009",76,42,8.5,26,"Nintendo","Children","Big-Brain",1.47441956154897
"PS2","2002",74,14,8.4,11,"Sony","Teen & Up","Action",1.54303349962092
"PS","2001",53,4,5.8,4,"Sony","Children","Sports",1.44337567297406
"X360","2010",72,65,6.5,53,"Xbox","Teen & Up","Misc",1.45864991497895
"PSP","2006",76,46,7.9,14,"Sony","Children","Big-Brain",2.88675134594813
"PS2","2003",72,15,9.1,39,"Sony","Teen & Up","Action",2.42535625036333
"Wii","2007",73,22,7.3,25,"Nintendo","Teen & Up","Action",2.88675134594813
"X360","2010",83,61,8.1,58,"Xbox","Children","Sports",1.76776695296637
"X360","2007",81,33,7,28,"Xbox","Children","Sports",1.12508790092602
"X","2004",88,26,8.9,14,"Xbox","Children","Sports",1.25
"X360","2011",61,48,7.4,113,"Xbox","Teen & Up","Action",1.37360563948689
"PS3","2012",81,34,7.6,376,"Sony","Teen & Up","Big-Brain",1.64398987305357
"PS3","2008",71,32,7.2,52,"Sony","Teen & Up","Action",2.1320071635561
"PS3","2012",82,50,8.2,195,"Sony","Teen & Up","Action",1.88982236504614
"WiiU","2013",72,19,7.7,72,"Nintendo","Children","Sports",1.69030850945703
"PS3","2009",83,52,7.7,115,"Sony","Teen & Up","Action",1.38675049056307
"PS3","2012",71,59,7.9,216,"Sony","Teen & Up","Big-Brain",2.18217890235992
"PS2","2007",65,9,8,11,"Sony","Children","Action",1.79605302026775
"PS2","2002",86,31,8.2,49,"Sony","Children","Sports",1.54303349962092
"PS2","2000",64,17,7.9,31,"Sony","Teen & Up","Action",1.76776695296637
"DS","2008",75,25,8.4,26,"Nintendo","Children","Action",1.29099444873581
"PS3","2010",85,22,7.4,25,"Sony","Children","Sports",1.12508790092602
"Wii","2009",78,65,8.7,95,"Nintendo","Teen & Up","Action",1.50755672288882
"PS3","2010",74,56,7,88,"Sony","Teen & Up","Action",1.50755672288882
"PS3","2012",84,39,7.1,424,"Sony","Teen & Up","Action",1.69030850945703
"GC","2004",80,41,8.8,30,"Nintendo","Teen & Up","Action",1.24034734589208
"PS3","2009",78,74,7.9,96,"Sony","Teen & Up","Action",1.71498585142509
"GC","2004",63,27,7.1,7,"Nintendo","Teen & Up","Action",1.24034734589208
"PS3","2009",83,30,7.8,39,"Sony","Children","Sports",1.15470053837925
"PS3","2009",84,50,7.8,53,"Sony","Teen & Up","Sports",1.47441956154897
"PS2","2002",62,15,5.3,20,"Sony","Teen & Up","Sports",1.56173761888606
"PS2","2005",83,59,8.5,90,"Sony","Teen & Up","Big-Brain",2.04124145231932
"3DS","2011",75,33,7.6,198,"Nintendo","Teen & Up","Big-Brain",1.50755672288882
"PS2","2004",86,14,8.1,10,"Sony","Children","Sports",1.56173761888606
"PS3","2013",77,9,6.2,40,"Sony","Children","Sports",1.15470053837925
"PSP","2005",86,53,8.4,108,"Sony","Children","Sports",1.19522860933439
"DS","2007",51,15,4.9,19,"Nintendo","Children","Action",1.88982236504614
"X360","2012",67,37,6.8,131,"Xbox","Teen & Up","Action",1.47441956154897
"Wii","2008",82,19,7.2,22,"Nintendo","Children","Sports",1.13960576459638
"GBA","2004",89,50,9,132,"Nintendo","Children","Action",1.29099444873581
"Wii","2007",57,11,6.7,28,"Nintendo","Teen & Up","Big-Brain",1.16247638743819
"PS2","2000",75,17,8.8,24,"Sony","Teen & Up","Action",2.04124145231932
"PS3","2007",60,52,7.4,21,"Sony","Teen & Up","Action",1.76776695296637
"PSP","2006",78,18,6.6,16,"Sony","Children","Sports",1.13960576459638
"X360","2011",49,76,4.4,456,"Xbox","Teen & Up","Action",1.38675049056307
"GBA","2004",57,6,5,5,"Nintendo","Children","Action",1.29099444873581
"PS3","2011",82,17,5.8,41,"Sony","Children","Sports",1.1322770341446
"PS3","2010",78,40,6.7,17,"Sony","Children","Sports",1.64398987305357
"X","2003",77,45,7.8,49,"Xbox","Teen & Up","Action",1.2700012700019
"Wii","2008",79,18,8.5,18,"Nintendo","Teen & Up","Action",1.50755672288882
"PS2","2005",83,59,8.8,130,"Sony","Children","Action",1.20385853085769
"PS2","2002",77,25,8.2,6,"Sony","Children","Sports",1.56173761888606
"Wii","2009",69,41,7.4,38,"Nintendo","Children","Sports",1.49071198499986
"X360","2010",86,66,7.9,23,"Xbox","Teen & Up","Misc",1.24034734589208
"XOne","2015",84,75,7.7,330,"Xbox","Teen & Up","Misc",1.38675049056307
"PS3","2012",84,51,5.3,191,"Sony","Teen & Up","Action",1.54303349962092
"X360","2008",84,55,7.8,172,"Xbox","Children","Big-Brain",1.31306432859723
"PS3","2011",82,52,4.3,1199,"Sony","Teen & Up","Action",1.58113883008419
"Wii","2011",70,16,1.8,442,"Nintendo","Teen & Up","Action",1.34839972492648
"X","2002",78,30,7.8,25,"Xbox","Teen & Up","Action",1.31306432859723
"GC","2001",91,27,9,27,"Nintendo","Teen & Up","Sports",1.25
"PS2","2006",81,29,8.2,35,"Sony","Teen & Up","Big-Brain",1.20385853085769
"X360","2007",77,59,7.6,91,"Xbox","Teen & Up","Action",1.58113883008419
"Wii","2007",65,18,8.2,28,"Nintendo","Children","Big-Brain",1.22169444356305
"PSP","2005",83,49,8,34,"Sony","Teen & Up","Sports",1.47441956154897
"XOne","2013",73,18,5.9,111,"Xbox","Children","Sports",1.21267812518166
"X","2002",75,18,6.4,15,"Xbox","Children","Sports",1.21267812518166
"X","2001",78,30,9,20,"Xbox","Children","Sports",1.20385853085769
"PS4","2016",71,70,7,87,"Sony","Children","Action",1.88982236504614
"PSV","2013",78,86,8.8,517,"Sony","Teen & Up","Action",2.23606797749979
"PS3","2012",74,27,8.8,159,"Sony","Teen & Up","Action",1.54303349962092
"PS2","2008",90,47,8.9,642,"Sony","Teen & Up","Big-Brain",1.71498585142509
"PS3","2011",63,33,7,100,"Sony","Teen & Up","Action",2
"X360","2012",86,43,8,45,"Xbox","Teen & Up","Misc",1.32453235706504
"PS","2000",73,8,6.1,9,"Sony","Children","Sports",1.49071198499986
"GC","2004",86,55,7.2,74,"Nintendo","Children","Action",1.25988157669742
"PSP","2005",66,43,8.7,53,"Sony","Teen & Up","Action",2.29415733870562
"PS3","2010",60,27,7.5,63,"Sony","Teen & Up","Action",1.52498570332605
"X360","2008",60,48,7.6,25,"Xbox","Teen & Up","Sports",1.44337567297406
"PSP","2007",86,60,8.7,102,"Sony","Children","Misc",1.74077655955698
"XOne","2015",95,10,7.2,907,"Xbox","Teen & Up","Action",1.47441956154897
"X360","2009",78,34,7.6,29,"Xbox","Children","Sports",2.88675134594813
"PS2","2004",70,34,8.2,17,"Sony","Teen & Up","Action",1.58113883008419
"PSV","2013",86,14,8.5,225,"Sony","Teen & Up","Big-Brain",2.5
"PS3","2009",80,20,6.9,14,"Sony","Children","Sports",1.15470053837925
"PS3","2010",74,46,7.1,30,"Sony","Teen & Up","Misc",1.74077655955698
"PS2","2005",75,31,4.4,166,"Sony","Teen & Up","Big-Brain",1.22169444356305
"GC","2003",75,36,7.6,51,"Nintendo","Teen & Up","Big-Brain",1.2700012700019
"PS2","2004",80,39,8.3,44,"Sony","Teen & Up","Action",1.60128153805087
"3DS","2012",79,69,8.5,100,"Nintendo","Teen & Up","Big-Brain",2.23606797749979
"Wii","2008",45,6,7.8,11,"Nintendo","Children","Action",1.38675049056307
"PS","1999",80,14,8.1,28,"Sony","Teen & Up","Big-Brain",1.49071198499986
"X360","2009",87,65,8.2,110,"Xbox","Teen & Up","Sports",1.76776695296637
"X","2004",83,55,7.5,35,"Xbox","Teen & Up","Action",1.44337567297406
"PS4","2016",69,51,6.9,93,"Sony","Teen & Up","Sports",2.1320071635561
"X360","2009",84,62,8.1,79,"Xbox","Teen & Up","Misc",1.38675049056307
"PS4","2015",87,54,7.1,682,"Sony","Children","Sports",2.67261241912424
"GC","2002",68,16,8.3,15,"Nintendo","Children","Sports",1.21267812518166
"DS","2007",57,8,7,15,"Nintendo","Children","Misc",1.17041147196131
"PSP","2006",57,9,7.3,10,"Sony","Teen & Up","Big-Brain",2.29415733870562
"PS2","2006",73,31,8.6,61,"Sony","Teen & Up","Action",1.23091490979333
"X360","2013",76,12,5.4,107,"Xbox","Children","Sports",1.62221421130763
"Wii","2009",48,10,6.4,5,"Nintendo","Teen & Up","Action",1.52498570332605
"PS2","2008",71,11,6.3,15,"Sony","Teen & Up","Misc",1.28036879932896
"PS3","2011",53,17,6,34,"Sony","Teen & Up","Action",1.92450089729875
"GC","2003",79,28,8.9,148,"Nintendo","Children","Big-Brain",1.28036879932896
"PS3","2013",85,40,5.3,1475,"Sony","Teen & Up","Action",2.04124145231932
"PS","2001",34,6,5.3,6,"Sony","Children","Sports",1.50755672288882
"PS3","2014",55,5,3.1,57,"Sony","Teen & Up","Sports",1.64398987305357
"X360","2012",83,63,8,458,"Xbox","Teen & Up","Action",1.49071198499986
"X360","2012",74,69,7,174,"Xbox","Teen & Up","Action",1.44337567297406
"PS2","2000",78,23,8.4,19,"Sony","Teen & Up","Big-Brain",1.88982236504614
"X360","2009",65,72,6.9,60,"Xbox","Teen & Up","Action",1.45864991497895
"X360","2012",75,59,7.8,321,"Xbox","Teen & Up","Big-Brain",1.54303349962092
"X360","2009",76,52,5,30,"Xbox","Children","Misc",1.40028008402801
"PS2","2007",83,6,8.4,24,"Sony","Children","Sports",1.24034734589208
"X","2003",82,20,8.2,23,"Xbox","Children","Sports",2.04124145231932
"DS","2010",79,63,8.1,87,"Nintendo","Children","Big-Brain",1.38675049056307
"X360","2009",72,56,7.2,150,"Xbox","Teen & Up","Big-Brain",1.76776695296637
"PSP","2009",69,32,7.3,19,"Sony","Children","Big-Brain",2.42535625036333
"X360","2008",65,80,7,458,"Xbox","Teen & Up","Big-Brain",1.62221421130763
"PS3","2009",81,38,7.7,9,"Sony","Children","Sports",1.54303349962092
"X360","2006",85,59,8.1,148,"Xbox","Teen & Up","Action",1.22169444356305
"X360","2010",74,31,8.5,39,"Xbox","Teen & Up","Action",1.52498570332605
"X360","2011",86,59,7.4,106,"Xbox","Teen & Up","Action",1.58113883008419
"WiiU","2014",91,80,8.3,1226,"Nintendo","Teen & Up","Action",1.71498585142509
"X360","2013",57,43,6.3,193,"Xbox","Teen & Up","Action",1.50755672288882
"DS","2007",88,59,8.9,284,"Nintendo","Teen & Up","Big-Brain",1.42857142857143
"Wii","2009",81,74,8.6,178,"Nintendo","Teen & Up","Action",1.49071198499986
"DS","2008",68,10,7.8,32,"Nintendo","Children","Action",1.28036879932896
"DS","2007",73,34,8,31,"Nintendo","Children","Action",1.18678165819385
"PS3","2008",85,39,7.7,87,"Sony","Children","Big-Brain",1.42857142857143
"PS2","2006",81,12,8.4,18,"Sony","Children","Sports",1.24034734589208
"GC","2002",80,17,8.5,47,"Nintendo","Teen & Up","Action",1.29099444873581
"PS3","2011",72,38,6.3,53,"Sony","Teen & Up","Action",1.74077655955698
"X360","2011",87,55,8.2,210,"Xbox","Children","Action",1.62221421130763
"X360","2013",48,47,3.8,452,"Xbox","Teen & Up","Action",1.66666666666667
"X360","2008",71,43,7.4,34,"Xbox","Teen & Up","Misc",2.88675134594813
"PSP","2008",57,14,7.1,19,"Sony","Children","Sports",2.04124145231932
"X360","2005",81,75,7.3,229,"Xbox","Teen & Up","Action",1.23091490979333
"PS2","2005",53,30,6.3,46,"Sony","Teen & Up","Action",1.25
"PS","1999",78,13,8.5,24,"Sony","Children","Sports",1.52498570332605
"X360","2012",52,56,4.9,331,"Xbox","Teen & Up","Action",1.34839972492648
"3DS","2012",72,6,5.2,25,"Nintendo","Children","Action",1.54303349962092
"PSP","2006",70,22,6.6,18,"Sony","Children","Big-Brain",3.01511344577764
"X360","2011",70,36,6.5,15,"Xbox","Children","Sports",1.37360563948689
"Wii","2007",69,42,7.5,31,"Nintendo","Teen & Up","Action",1.54303349962092
"GBA","2002",38,14,5,6,"Nintendo","Children","Action",1.34839972492648
"PC","2015",93,32,9.3,10766,"PC","Teen & Up","Big-Brain",2.08514414057075
"PS2","2001",84,33,8.7,16,"Sony","Teen & Up","Action",1.62221421130763
"GBA","2005",77,16,8.4,28,"Nintendo","Children","Action",1.49071198499986
"PS2","2002",81,15,8.4,17,"Sony","Children","Sports",1.62221421130763
"DS","2004",46,28,5.9,34,"Nintendo","Children","Sports",2.18217890235992
"PS3","2009",57,26,7.2,58,"Sony","Teen & Up","Action",1.64398987305357
"PSP","2005",79,45,8.2,38,"Sony","Teen & Up","Action",1.18678165819385
"PS2","2008",66,5,6.8,50,"Sony","Children","Action",1.64398987305357
"X","2004",56,57,4.7,69,"Xbox","Teen & Up","Sports",1.66666666666667
"PSP","2008",52,7,6.8,37,"Sony","Teen & Up","Sports",2.08514414057075
"Wii","2009",87,22,7.6,19,"Nintendo","Teen & Up","Misc",1.47441956154897
"DS","2006",85,54,8,188,"Nintendo","Teen & Up","Action",1.32453235706504
"Wii","2010",71,10,7.8,31,"Nintendo","Teen & Up","Action",1.38675049056307
"PSP","2009",63,25,8,41,"Sony","Teen & Up","Action",1.62221421130763
"PS2","2004",65,47,6.9,30,"Sony","Teen & Up","Action",1.64398987305357
"3DS","2011",52,29,3.3,31,"Nintendo","Teen & Up","Big-Brain",1.82574185835055
"X","2004",81,53,8.8,24,"Xbox","Teen & Up","Action",1.28036879932896
"GBA","2004",39,6,7.6,5,"Nintendo","Children","Action",1.36082763487954
"PS3","2010",86,46,7.9,23,"Sony","Teen & Up","Misc",1.45864991497895
"PC","2011",95,52,8.8,6035,"PC","Children","Action",1.74077655955698
"PS3","2011",51,48,4.9,278,"Sony","Teen & Up","Action",1.74077655955698
"PS2","2005",60,47,7.8,62,"Sony","Teen & Up","Action",1.32453235706504
"PS2","2001",55,24,8.1,15,"Sony","Teen & Up","Action",1.64398987305357
"X360","2010",68,63,6.1,102,"Xbox","Teen & Up","Action",1.62221421130763
"Wii","2009",60,35,6,8,"Nintendo","Children","Action",1.88982236504614
"PS2","2008",67,8,8.4,9,"Sony","Children","Action",2.18217890235992
"PS","2000",76,10,8.9,55,"Sony","Children","Action",1.82574185835055
"PS3","2006",55,46,5.8,30,"Sony","Teen & Up","Action",2.35702260395516
"X360","2006",81,75,7.8,69,"Xbox","Children","Sports",1.88982236504614
"Wii","2009",58,22,6,8,"Nintendo","Children","Big-Brain",1.88982236504614
"Wii","2011",60,18,7,27,"Nintendo","Children","Action",1.96116135138184
"PSP","2008",72,9,6,9,"Sony","Teen & Up","Action",1.56173761888606
"PS3","2012",81,53,6.7,152,"Sony","Teen & Up","Action",1.69030850945703
"PS2","2004",69,30,6.5,6,"Sony","Children","Action",1.64398987305357
"PS2","2001",78,21,7.4,49,"Sony","Teen & Up","Action",1.82574185835055
"X","2004",83,55,7.8,12,"Xbox","Teen & Up","Sports",1.44337567297406
"PSP","2005",75,23,7.9,16,"Sony","Children","Sports",1.20385853085769
